mobility_key,metro_area,subregion,province,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
366,National Capital Region,Ottawa Division,Ontario,-37,6,77,-68,-13,8
367,National Capital Region,Ottawa Division,Ontario,-73,-61,12,-85,-83,29
368,National Capital Region,Ottawa Division,Ontario,-47,-21,-52,-72,-59,23
369,National Capital Region,Ottawa Division,Ontario,-36,-7,-28,-70,-53,20
370,National Capital Region,Ottawa Division,Ontario,-34,-9,-30,-69,-53,21
371,National Capital Region,Ottawa Division,Ontario,-40,-16,-27,-68,-49,21
372,National Capital Region,Ottawa Division,Ontario,-26,-3,46,-57,-8,8
373,National Capital Region,Ottawa Division,Ontario,-25,-2,62,-60,-5,6
374,National Capital Region,Ottawa Division,Ontario,-43,-22,-34,-73,-55,21
375,National Capital Region,Ottawa Division,Ontario,-38,-13,-40,-71,-53,21
376,National Capital Region,Ottawa Division,Ontario,-42,-21,-42,-72,-53,21
377,National Capital Region,Ottawa Division,Ontario,-35,-11,-35,-69,-52,21
378,National Capital Region,Ottawa Division,Ontario,-35,-8,-17,-66,-48,20
379,National Capital Region,Ottawa Division,Ontario,-35,-15,-10,-61,-10,9
380,National Capital Region,Ottawa Division,Ontario,-21,1,28,-58,-3,6
381,National Capital Region,Ottawa Division,Ontario,-35,-14,-39,-71,-55,20
382,National Capital Region,Ottawa Division,Ontario,-37,-16,-47,-72,-53,21
383,Greater Toronto Area,Regional Municipality of Durham,Ontario,4,6,18,6,2,-1
384,Greater Toronto Area,Regional Municipality of Durham,Ontario,15,13,29,1,-2,-3
385,Greater Toronto Area,Regional Municipality of Durham,Ontario,-24,-42,52,-47,-75,17
386,Greater Toronto Area,Regional Municipality of Durham,Ontario,0,12,-1,0,-2,1
387,Greater Toronto Area,Regional Municipality of Durham,Ontario,2,6,-1,-4,3,0
388,Greater Toronto Area,Regional Municipality of Durham,Ontario,4,7,4,-1,2,-1
389,Greater Toronto Area,Regional Municipality of Durham,Ontario,1,-3,-4,-2,-6,1
390,Greater Toronto Area,Regional Municipality of Durham,Ontario,9,8,43,18,9,-2
391,Greater Toronto Area,Regional Municipality of Durham,Ontario,11,3,48,9,6,-2
392,Greater Toronto Area,Regional Municipality of Durham,Ontario,3,2,19,-3,1,0
393,Greater Toronto Area,Regional Municipality of Durham,Ontario,2,7,4,2,2,-1
394,Greater Toronto Area,Regional Municipality of Durham,Ontario,-8,-4,-11,-8,-3,3
395,Greater Toronto Area,Regional Municipality of Durham,Ontario,-13,-12,-19,-11,-10,5
396,Greater Toronto Area,Regional Municipality of Durham,Ontario,-11,-9,-16,-2,-3,3
397,Greater Toronto Area,Regional Municipality of Durham,Ontario,8,9,21,7,9,-1
398,Greater Toronto Area,Regional Municipality of Durham,Ontario,12,7,23,1,6,-1
399,Greater Toronto Area,Regional Municipality of Durham,Ontario,2,4,0,-4,3,0
400,Greater Toronto Area,Regional Municipality of Durham,Ontario,1,0,-7,-3,4,0
401,Greater Toronto Area,Regional Municipality of Durham,Ontario,5,4,0,-3,5,-1
402,Greater Toronto Area,Regional Municipality of Durham,Ontario,5,6,19,-1,2,0
403,Greater Toronto Area,Regional Municipality of Durham,Ontario,-2,-3,-1,-2,4,0
404,Greater Toronto Area,Regional Municipality of Durham,Ontario,10,8,45,7,9,-2
405,Greater Toronto Area,Regional Municipality of Durham,Ontario,11,5,79,5,4,-1
406,Greater Toronto Area,Regional Municipality of Durham,Ontario,5,6,46,-3,3,0
407,Greater Toronto Area,Regional Municipality of Durham,Ontario,1,3,-2,-6,2,1
408,Greater Toronto Area,Regional Municipality of Durham,Ontario,5,10,4,-5,3,0
409,Greater Toronto Area,Regional Municipality of Durham,Ontario,9,41,30,-9,2,0
410,Greater Toronto Area,Regional Municipality of Durham,Ontario,-3,46,10,-25,-13,5
411,Greater Toronto Area,Regional Municipality of Durham,Ontario,-10,27,38,-16,1,3
412,Greater Toronto Area,Regional Municipality of Durham,Ontario,-10,11,65,-20,-6,4
413,Greater Toronto Area,Regional Municipality of Durham,Ontario,-9,30,32,-43,-31,11
414,Greater Toronto Area,Regional Municipality of Durham,Ontario,-27,14,16,-52,-39,14
415,Greater Toronto Area,Regional Municipality of Durham,Ontario,-32,2,19,-56,-43,17
416,Greater Toronto Area,Regional Municipality of Durham,Ontario,-34,6,29,-57,-47,18
417,Greater Toronto Area,Regional Municipality of Durham,Ontario,-44,-5,0,-60,-49,21
418,Greater Toronto Area,Regional Municipality of Durham,Ontario,-48,-9,54,-47,-32,12
419,Greater Toronto Area,Regional Municipality of Durham,Ontario,-50,-24,28,-51,-36,11
420,Greater Toronto Area,Regional Municipality of Durham,Ontario,-46,-11,-32,-68,-55,22
421,Greater Toronto Area,Regional Municipality of Durham,Ontario,-47,-11,3,-66,-57,22
422,Greater Toronto Area,Regional Municipality of Durham,Ontario,-53,-24,9,-68,-60,24
423,Greater Toronto Area,Regional Municipality of Durham,Ontario,-54,-18,-2,-70,-61,25
424,Greater Toronto Area,Regional Municipality of Durham,Ontario,-54,-20,23,-67,-60,25
425,Greater Toronto Area,Regional Municipality of Durham,Ontario,-60,-26,-8,-59,-44,16
426,Greater Toronto Area,Regional Municipality of Durham,Ontario,-59,-37,-2,-63,-44,13
427,Greater Toronto Area,Regional Municipality of Durham,Ontario,-54,-29,-37,-74,-62,25
428,Greater Toronto Area,Regional Municipality of Durham,Ontario,-49,-19,-20,-69,-63,24
429,Greater Toronto Area,Regional Municipality of Durham,Ontario,-47,-21,3,-68,-62,24
430,Greater Toronto Area,Regional Municipality of Durham,Ontario,-49,-19,10,-69,-62,25
431,Greater Toronto Area,Regional Municipality of Durham,Ontario,-53,-24,-28,-71,-62,27
432,Greater Toronto Area,Regional Municipality of Durham,Ontario,-55,-25,-4,-57,-44,15
433,Greater Toronto Area,Regional Municipality of Durham,Ontario,-58,-35,3,-61,-44,13
434,Greater Toronto Area,Regional Municipality of Durham,Ontario,-52,-24,-1,-70,-63,24
435,Greater Toronto Area,Regional Municipality of Durham,Ontario,-50,-18,-13,-69,-63,24
436,Greater Toronto Area,Regional Municipality of Durham,Ontario,-47,-10,-5,-68,-63,24
437,Greater Toronto Area,Regional Municipality of Durham,Ontario,-38,13,-13,-68,-64,24
438,Greater Toronto Area,Regional Municipality of Durham,Ontario,-81,-71,-40,-81,-86,35
439,Greater Toronto Area,Regional Municipality of Durham,Ontario,-50,-9,6,-55,-46,15
440,Greater Toronto Area,Regional Municipality of Durham,Ontario,-81,-76,-26,-63,-54,15
441,Greater Toronto Area,Regional Municipality of Durham,Ontario,-54,-25,-42,-75,-69,27
442,Greater Toronto Area,Regional Municipality of Durham,Ontario,-48,-15,-23,-69,-62,25
443,Greater Toronto Area,Regional Municipality of Durham,Ontario,-49,-20,-33,-71,-62,25
444,Greater Toronto Area,Regional Municipality of Durham,Ontario,-49,-14,-25,-70,-62,26
445,Greater Toronto Area,Regional Municipality of Durham,Ontario,-52,-22,-26,-70,-62,27
446,Greater Toronto Area,Regional Municipality of Durham,Ontario,-53,-22,10,-53,-41,15
447,Greater Toronto Area,Regional Municipality of Durham,Ontario,-58,-36,-29,-61,-42,14
448,Greater Toronto Area,Regional Municipality of Durham,Ontario,-47,-20,-5,-68,-61,24
449,Greater Toronto Area,Regional Municipality of Durham,Ontario,-49,-22,-36,-71,-62,25
450,Greater Toronto Area,Regional Municipality of Durham,Ontario,-46,-17,-21,-69,-61,24
451,Greater Toronto Area,Regional Municipality of Durham,Ontario,-46,-13,-16,-67,-61,25
452,Greater Toronto Area,Regional Municipality of Durham,Ontario,-51,-22,-23,-68,-61,26
453,Greater Toronto Area,Regional Municipality of Durham,Ontario,-50,-19,45,-46,-40,14
454,Greater Toronto Area,Regional Municipality of Durham,Ontario,-55,-33,-36,-60,-41,13
455,Greater Toronto Area,Regional Municipality of Durham,Ontario,-44,-15,24,-64,-61,23
456,Greater Toronto Area,Regional Municipality of Durham,Ontario,-44,-15,-12,-65,-61,24
457,Greater Toronto Area,Regional Municipality of Durham,Ontario,-46,-17,-33,-69,-61,24
458,Greater Toronto Area,Regional Municipality of Durham,Ontario,-47,-9,-22,-66,-61,25
459,Greater Toronto Area,Regional Municipality of Durham,Ontario,-46,-12,9,-62,-59,24
460,Greater Toronto Area,Regional Municipality of Durham,Ontario,-49,-17,15,-47,-39,14
461,Greater Toronto Area,Regional Municipality of Durham,Ontario,-43,-22,68,-40,-34,10
462,Greater Toronto Area,Regional Municipality of Durham,Ontario,-43,-11,-2,-64,-59,23
463,Greater Toronto Area,Regional Municipality of Durham,Ontario,-41,-7,4,-62,-59,22
464,Greater Toronto Area,Regional Municipality of Durham,Ontario,-40,-9,8,-62,-58,22
465,Greater Toronto Area,Regional Municipality of Durham,Ontario,-43,-7,-7,-65,-59,24
466,Greater Toronto Area,Regional Municipality of Durham,Ontario,-45,-8,-10,-62,-57,24
467,Greater Toronto Area,Regional Municipality of Durham,Ontario,-44,-4,-10,-49,-34,14
468,Greater Toronto Area,Regional Municipality of Durham,Ontario,-37,-13,-5,-45,-30,10
469,Greater Toronto Area,Regional Municipality of Durham,Ontario,-44,-16,-15,-66,-57,23
470,Greater Toronto Area,Regional Municipality of Durham,Ontario,-41,-10,-10,-63,-56,22
471,Greater Toronto Area,Regional Municipality of Durham,Ontario,-35,-8,26,-61,-56,21
472,Greater Toronto Area,Regional Municipality of Durham,Ontario,-38,-5,-5,-64,-57,23
473,Greater Toronto Area,Regional Municipality of Durham,Ontario,-41,-9,-9,-61,-57,24
474,Greater Toronto Area,Regional Municipality of Durham,Ontario,-37,-8,107,-34,-30,10
475,Greater Toronto Area,Regional Municipality of Durham,Ontario,-34,-10,47,-45,-28,9
476,Greater Toronto Area,Regional Municipality of Durham,Ontario,-67,-58,-20,-74,-84,30
477,Greater Toronto Area,Regional Municipality of Durham,Ontario,-27,6,22,-57,-54,20
478,Greater Toronto Area,Regional Municipality of Durham,Ontario,-23,1,61,-55,-53,19
479,Greater Toronto Area,Regional Municipality of Durham,Ontario,-25,3,60,-56,-53,19
480,Greater Toronto Area,Regional Municipality of Durham,Ontario,-30,-6,44,-54,-51,19
481,Greater Toronto Area,Regional Municipality of Durham,Ontario,-30,-5,110,-32,-22,9
482,Greater Toronto Area,Regional Municipality of Durham,Ontario,-27,-16,83,-33,-21,7
483,Greater Toronto Area,Regional Municipality of Durham,Ontario,-22,-5,53,-55,-54,18
484,Greater Toronto Area,Regional Municipality of Durham,Ontario,-23,-6,43,-55,-51,18
485,Greater Toronto Area,Regional Municipality of Durham,Ontario,-22,-5,42,-54,-51,18
486,Greater Toronto Area,Regional Municipality of Durham,Ontario,-27,-6,-6,-57,-52,20
487,Greater Toronto Area,Regional Municipality of Durham,Ontario,-30,-9,-7,-54,-50,20
488,Greater Toronto Area,Regional Municipality of Durham,Ontario,-30,-8,66,-28,-13,9
489,Greater Toronto Area,Regional Municipality of Durham,Ontario,-24,-13,77,-29,-13,7
490,Greater Toronto Area,Regional Municipality of Durham,Ontario,-21,-5,60,-52,-50,17
491,Greater Toronto Area,Regional Municipality of Durham,Ontario,-24,-7,31,-53,-49,18
492,Greater Toronto Area,Regional Municipality of Durham,Ontario,-23,-5,41,-54,-48,18
493,Greater Toronto Area,Regional Municipality of Durham,Ontario,-22,0,70,-52,-48,17
494,Greater Toronto Area,Regional Municipality of Durham,Ontario,-27,-7,42,-55,-48,18
495,Greater Toronto Area,Regional Municipality of Durham,Ontario,-24,-6,130,-29,-12,7
496,Greater Toronto Area,Regional Municipality of Durham,Ontario,-19,-12,143,-30,-13,5
497,Greater Toronto Area,Regional Municipality of Durham,Ontario,-17,-5,78,-53,-49,16
498,Greater Toronto Area,Regional Municipality of Durham,Ontario,-19,-3,66,-54,-48,16
499,Greater Toronto Area,Regional Municipality of Durham,Ontario,-19,-2,35,-55,-48,18
500,Greater Toronto Area,Regional Municipality of Durham,Ontario,-19,5,66,-51,-47,17
501,Greater Toronto Area,Regional Municipality of Durham,Ontario,-25,-3,48,-51,-46,16
502,Greater Toronto Area,Regional Municipality of Durham,Ontario,-24,-3,126,-29,-8,6
503,Greater Toronto Area,Regional Municipality of Durham,Ontario,-19,-9,141,-25,-8,4
504,Greater Toronto Area,Regional Municipality of Durham,Ontario,-17,0,72,-50,-47,15
505,Greater Toronto Area,Regional Municipality of Durham,Ontario,-17,3,76,-51,-47,15
506,Greater Toronto Area,Regional Municipality of Durham,Ontario,-16,3,76,-51,-46,16
507,Greater Toronto Area,Regional Municipality of Durham,Ontario,-16,8,79,-52,-47,15
508,Greater Toronto Area,Regional Municipality of Durham,Ontario,-18,4,64,-44,-45,14
509,Greater Toronto Area,Regional Municipality of Durham,Ontario,-18,8,147,-15,-3,4
510,Greater Toronto Area,Regional Municipality of Durham,Ontario,-14,-3,129,-17,-2,2
511,Greater Toronto Area,Regional Municipality of Durham,Ontario,-16,-1,48,-49,-49,15
512,Greater Toronto Area,Regional Municipality of Durham,Ontario,-19,1,15,-50,-48,16
513,Greater Toronto Area,Regional Municipality of Durham,Ontario,-13,5,43,-46,-45,15
514,Greater Toronto Area,Regional Municipality of Durham,Ontario,-12,11,80,-45,-45,14
515,Greater Toronto Area,Regional Municipality of Durham,Ontario,-18,2,78,-41,-45,13
516,Greater Toronto Area,Regional Municipality of Durham,Ontario,-21,1,112,-15,-7,5
517,Greater Toronto Area,Regional Municipality of Durham,Ontario,-14,-7,164,-11,-1,2
518,Greater Toronto Area,Regional Municipality of Durham,Ontario,-6,6,90,-47,-47,13
519,Greater Toronto Area,Regional Municipality of Durham,Ontario,8,32,85,-43,-46,11
520,Greater Toronto Area,Regional Municipality of Durham,Ontario,-43,-42,237,-58,-73,19
521,Greater Toronto Area,Regional Municipality of Durham,Ontario,-6,14,75,-49,-49,14
522,Greater Toronto Area,Regional Municipality of Durham,Ontario,-14,3,78,-48,-50,14
523,Greater Toronto Area,Regional Municipality of Durham,Ontario,-18,-3,166,-20,-7,4
524,Greater Toronto Area,Regional Municipality of Durham,Ontario,-12,-11,152,-16,-6,1
525,Greater Toronto Area,Regional Municipality of Durham,Ontario,-7,4,90,-50,-47,13
526,Greater Toronto Area,Regional Municipality of Durham,Ontario,-8,4,81,-48,-47,14
527,Greater Toronto Area,Regional Municipality of Durham,Ontario,-8,3,64,-51,-45,14
528,Greater Toronto Area,Regional Municipality of Durham,Ontario,-8,9,72,-50,-45,14
529,Greater Toronto Area,Regional Municipality of Durham,Ontario,-16,-4,58,-48,-45,13
530,Greater Toronto Area,Regional Municipality of Durham,Ontario,-20,-4,59,-29,-7,6
531,Greater Toronto Area,Regional Municipality of Durham,Ontario,-12,-11,124,-22,-5,2
532,Greater Toronto Area,Regional Municipality of Durham,Ontario,-9,0,80,-50,-47,13
533,Greater Toronto Area,Regional Municipality of Durham,Ontario,-8,2,89,-48,-46,13
534,Greater Toronto Area,Regional Municipality of Durham,Ontario,-7,1,81,-50,-44,13
535,Greater Toronto Area,Regional Municipality of Durham,Ontario,-12,6,24,-54,-46,15
536,Greater Toronto Area,Regional Municipality of Durham,Ontario,-14,-1,88,-44,-44,12
537,Greater Toronto Area,Regional Municipality of Durham,Ontario,-16,-5,178,-17,-5,2
538,Greater Toronto Area,Regional Municipality of Durham,Ontario,-19,-15,75,-25,-10,3
539,Greater Toronto Area,Regional Municipality of Durham,Ontario,-6,2,94,-48,-45,12
540,Greater Toronto Area,Regional Municipality of Durham,Ontario,-8,1,84,-48,-45,13
541,Greater Toronto Area,Regional Municipality of Durham,Ontario,-11,-2,25,-52,-45,14
542,Greater Toronto Area,Regional Municipality of Durham,Ontario,-8,7,84,-50,-44,13
543,Greater Toronto Area,Regional Municipality of Durham,Ontario,-12,0,89,-47,-43,12
544,Greater Toronto Area,Regional Municipality of Durham,Ontario,-14,-4,182,-21,-3,2
545,Greater Toronto Area,Regional Municipality of Durham,Ontario,-9,-9,161,-23,-5,0
546,Greater Toronto Area,Regional Municipality of Durham,Ontario,-10,-1,58,-53,-48,13
547,Greater Toronto Area,Regional Municipality of Durham,Ontario,-6,4,90,-50,-45,13
548,Greater Toronto Area,Regional Municipality of Durham,Ontario,-5,5,69,-51,-45,13
549,Greater Toronto Area,Regional Municipality of Durham,Ontario,-4,14,95,-49,-46,12
550,Greater Toronto Area,Regional Municipality of Durham,Ontario,-8,8,99,-42,-46,10
551,Greater Toronto Area,Regional Municipality of Durham,Ontario,-15,-2,189,-19,-6,0
552,Greater Toronto Area,Regional Municipality of Durham,Ontario,-16,-8,36,-27,-13,3
553,Greater Toronto Area,Regional Municipality of Durham,Ontario,-21,-21,131,-56,-75,18
554,Greater Toronto Area,Regional Municipality of Durham,Ontario,-10,5,15,-50,-48,14
555,Greater Toronto Area,Regional Municipality of Durham,Ontario,-2,6,91,-49,-45,12
556,Greater Toronto Area,Regional Municipality of Durham,Ontario,-5,8,105,-47,-45,11
557,Greater Toronto Area,Regional Municipality of Durham,Ontario,-12,0,86,-44,-44,11
558,Greater Toronto Area,Regional Municipality of Durham,Ontario,-14,-2,200,-17,-5,1
559,Greater Toronto Area,Regional Municipality of Durham,Ontario,-8,-8,151,-19,-7,0
560,Greater Toronto Area,Regional Municipality of Durham,Ontario,-6,1,87,-50,-46,12
561,Greater Toronto Area,Regional Municipality of Durham,Ontario,-7,3,69,-50,-45,12
562,Greater Toronto Area,Regional Municipality of Durham,Ontario,-3,3,92,-50,-44,11
563,Greater Toronto Area,Regional Municipality of Durham,Ontario,-5,9,94,-49,-44,11
564,Greater Toronto Area,Regional Municipality of Durham,Ontario,-10,1,85,-45,-44,10
565,Greater Toronto Area,Regional Municipality of Durham,Ontario,-12,-3,183,-21,-5,0
566,Greater Toronto Area,Regional Municipality of Durham,Ontario,-9,-9,85,-21,-7,1
567,Greater Toronto Area,Regional Municipality of Durham,Ontario,-10,-3,24,-53,-47,12
568,Greater Toronto Area,Regional Municipality of Durham,Ontario,-6,2,24,-50,-44,12
569,Greater Toronto Area,Regional Municipality of Durham,Ontario,-5,2,24,-50,-43,11
570,Greater Toronto Area,Regional Municipality of Durham,Ontario,-3,10,24,-46,-43,11
571,Greater Toronto Area,Regional Municipality of Durham,Ontario,-12,-2,24,-42,-43,10
572,Greater Toronto Area,Regional Municipality of Durham,Ontario,-14,-2,24,-15,-5,1
573,Greater Toronto Area,Regional Municipality of Durham,Ontario,-9,-7,24,-11,-5,-1
574,Greater Toronto Area,Regional Municipality of Durham,Ontario,-6,1,24,-50,-45,11
575,Greater Toronto Area,Regional Municipality of Durham,Ontario,-6,3,24,-49,-44,11
576,Greater Toronto Area,Regional Municipality of Durham,Ontario,-6,2,24,-48,-42,11
577,Greater Toronto Area,Regional Municipality of Durham,Ontario,-7,9,24,-47,-43,12
578,Greater Toronto Area,Regional Municipality of Durham,Ontario,-12,1,24,-40,-41,10
579,Greater Toronto Area,Regional Municipality of Durham,Ontario,-15,1,24,-12,-5,2
580,Greater Toronto Area,Regional Municipality of Durham,Ontario,-5,-3,24,-7,-2,-1
581,Greater Toronto Area,Regional Municipality of Durham,Ontario,-3,4,24,-44,-44,11
582,Greater Toronto Area,Regional Municipality of Durham,Ontario,-4,5,24,-44,-44,11
583,Greater Toronto Area,Regional Municipality of Durham,Ontario,-5,4,24,-52,-42,12
584,Greater Toronto Area,Regional Municipality of Durham,Ontario,-4,6,24,-48,-43,10
